a_idx,date,amount,holding_party_id,counter_party_id,holding_party_country,counter_party_country,tx_type,hour,day_of_week,month,explanation,transaction_anomaly_score
7101455,2019-10-08 02:12:21,156.0,365,336927,DE,US,credit,2,1,10,"rare counter party country, transaction at unusual hour (2:00), unusual activity in month 10",-0.031675960886186405
7101484,2019-10-08 02:43:04,156.0,365,245093,DE,US,credit,2,1,10,"rare counter party country, transaction at unusual hour (2:00), unusual activity in month 10",-0.031675960886186405
15869098,2020-02-21 22:36:58,756.0,365,228269,DE,AT,credit,22,4,2,"unusual amount ($756), rare counter party country, unusual activity in month 2",-0.03154974729173454
14316949,2020-01-28 10:40:45,706.5,365,225492,DE,AT,credit,10,1,1,"unusual amount ($706), unusual activity in month 1, rare counter party country",-0.03126566835790756
11350211,2019-12-12 00:12:05,141.0,365,276926,DE,US,credit,0,3,12,"unusual time of day (0:00), rare counter party country, unusual activity in month 12",-0.031224780784008033
11894974,2019-12-19 00:31:17,141.0,365,276940,DE,US,credit,0,3,12,"unusual time of day (0:00), rare counter party country, unusual activity in month 12",-0.031224780784008033
956014,2019-07-14 00:21:10,200.0,365,223236,DE,RU,credit,0,6,7,"unusual time of day (0:00), rare counter party country, transaction on Sunday",-0.03114657324510972
5409645,2019-09-13 01:41:34,260.0,365,179375,DE,US,credit,1,4,9,"transaction at unusual hour (1:00), rare counter party country, unusual amount ($260)",-0.030891261797057257
6584174,2019-09-30 00:56:20,156.0,365,179372,DE,US,credit,0,0,9,"unusual time of day (0:00), rare counter party country, transaction on Monday",-0.03088316665612456
6584182,2019-09-30 00:57:31,156.0,365,179372,DE,US,credit,0,0,9,"unusual time of day (0:00), rare counter party country, transaction on Monday",-0.03088316665612456
6584064,2019-09-30 00:34:25,156.0,365,179371,DE,US,credit,0,0,9,"unusual time of day (0:00), rare counter party country, transaction on Monday",-0.03088316665612456
6583859,2019-09-30 00:04:18,156.0,365,96603,DE,US,credit,0,0,9,"unusual time of day (0:00), rare counter party country, transaction on Monday",-0.03088316665612456
6583861,2019-09-30 00:04:18,156.0,365,96603,DE,US,credit,0,0,9,"unusual time of day (0:00), rare counter party country, transaction on Monday",-0.03088316665612456
6584042,2019-09-30 00:31:42,156.0,365,179371,DE,US,credit,0,0,9,"unusual time of day (0:00), rare counter party country, transaction on Monday",-0.03088316665612456
6584070,2019-09-30 00:35:13,156.0,365,179371,DE,US,credit,0,0,9,"unusual time of day (0:00), rare counter party country, transaction on Monday",-0.03088316665612456
6584148,2019-09-30 00:50:56,156.0,365,179372,DE,US,credit,0,0,9,"unusual time of day (0:00), rare counter party country, transaction on Monday",-0.03088316665612456
6584049,2019-09-30 00:32:52,156.0,365,179371,DE,US,credit,0,0,9,"unusual time of day (0:00), rare counter party country, transaction on Monday",-0.03088316665612456
6584077,2019-09-30 00:36:20,156.0,365,179371,DE,US,credit,0,0,9,"unusual time of day (0:00), rare counter party country, transaction on Monday",-0.03088316665612456
6584056,2019-09-30 00:33:42,156.0,365,179371,DE,US,credit,0,0,9,"unusual time of day (0:00), rare counter party country, transaction on Monday",-0.03088316665612456
6584166,2019-09-30 00:54:44,156.0,365,179372,DE,US,credit,0,0,9,"unusual time of day (0:00), rare counter party country, transaction on Monday",-0.03088316665612456
6584157,2019-09-30 00:52:54,156.0,365,179372,DE,US,credit,0,0,9,"unusual time of day (0:00), rare counter party country, transaction on Monday",-0.03088316665612456
5690884,2019-09-17 02:15:37,208.0,365,341420,DE,US,credit,2,1,9,"rare counter party country, transaction at unusual hour (2:00), unusual activity in month 9",-0.030794705041200743
12210271,2019-12-23 05:08:21,780.0,365,278051,DE,CH,credit,5,0,12,"unusual amount ($780), transaction at unusual hour (5:00), transaction on Monday",-0.030693726387689413
6044553,2019-09-21 22:57:06,923.0,365,189169,DE,NL,credit,22,5,9,"unusual amount ($923), rare counter party country, transaction at unusual hour (22:00)",-0.030647671158661294
6044555,2019-09-21 22:57:06,923.0,365,189169,DE,NL,credit,22,5,9,"unusual amount ($923), rare counter party country, transaction at unusual hour (22:00)",-0.030647671158661294
3666773,2019-08-18 00:29:43,252.0,365,182568,DE,RO,credit,0,6,8,"unusual time of day (0:00), rare counter party country, unusual amount ($252)",-0.030573133483847714
3666775,2019-08-18 00:29:43,252.0,365,182568,DE,RO,credit,0,6,8,"unusual time of day (0:00), rare counter party country, unusual amount ($252)",-0.030573133483847714
13411509,2020-01-12 00:55:28,79.0,365,186208,DE,NL,credit,0,6,1,"unusual time of day (0:00), rare counter party country, unusual activity in month 1",-0.030477790287094964
13411507,2020-01-12 00:55:28,79.0,365,186208,DE,NL,credit,0,6,1,"unusual time of day (0:00), rare counter party country, unusual activity in month 1",-0.030477790287094964
110589,2019-07-02 00:15:33,394.0,365,230881,DE,BE,credit,0,1,7,"unusual time of day (0:00), unusual amount ($394), rare counter party country",-0.030441125191365215
10978490,2019-12-06 02:16:59,188.0,365,179073,DE,US,credit,2,4,12,"transaction at unusual hour (2:00), rare counter party country, unusual activity in month 12",-0.030422973616253013
2703652,2019-08-06 01:09:10,208.0,365,312105,DE,SE,credit,1,1,8,"transaction at unusual hour (1:00), rare counter party country, unusual amount ($208)",-0.03033947290972472
5343707,2019-09-12 04:11:17,520.0,365,245097,DE,US,credit,4,3,9,"rare counter party country, unusual amount ($520), transaction at unusual hour (4:00)",-0.030238998325160527
8431227,2019-10-27 02:02:33,104.0,365,276992,DE,US,credit,2,6,10,"transaction at unusual hour (2:00), rare counter party country, transaction on Sunday",-0.030150760041859348
8431497,2019-10-27 02:20:38,104.0,365,277055,DE,US,credit,2,6,10,"transaction at unusual hour (2:00), rare counter party country, transaction on Sunday",-0.030150760041859348
8431823,2019-10-27 02:49:00,104.0,365,277053,DE,US,credit,2,6,10,"transaction at unusual hour (2:00), rare counter party country, transaction on Sunday",-0.030150760041859348
8431875,2019-10-27 02:53:42,104.0,365,277007,DE,US,credit,2,6,10,"transaction at unusual hour (2:00), rare counter party country, transaction on Sunday",-0.030150760041859348
2066224,2019-07-29 00:01:21,124.0,365,333173,DE,QA,credit,0,0,7,"unusual time of day (0:00), rare counter party country, transaction on Monday",-0.030120439102308993
2066222,2019-07-29 00:01:21,124.0,365,333173,DE,QA,credit,0,0,7,"unusual time of day (0:00), rare counter party country, transaction on Monday",-0.030120439102308993
3327941,2019-08-14 00:25:51,295.5,365,298374,DE,RU,credit,0,2,8,"unusual time of day (0:00), rare counter party country, unusual amount ($296)",-0.030040553968994632
14210018,2020-01-25 21:59:28,502.0,365,281782,DE,LU,credit,21,5,1,"unusual amount ($502), unusual activity in month 1, rare counter party country",-0.029863157287801978
12210210,2019-12-23 03:35:55,94.0,365,276941,DE,US,credit,3,0,12,"rare counter party country, transaction at unusual hour (3:00), transaction on Monday",-0.029758295466734253
12210205,2019-12-23 03:26:58,94.0,365,276931,DE,US,credit,3,0,12,"rare counter party country, transaction at unusual hour (3:00), transaction on Monday",-0.029758295466734253
8529851,2019-10-28 01:37:49,104.0,365,276993,DE,US,credit,1,0,10,"rare counter party country, transaction at unusual hour (1:00), transaction on Monday",-0.029521499039390164
8529853,2019-10-28 01:37:49,104.0,365,276993,DE,US,credit,1,0,10,"rare counter party country, transaction at unusual hour (1:00), transaction on Monday",-0.029521499039390164
11662353,2019-12-16 04:59:28,141.0,365,276928,DE,US,credit,4,0,12,"rare counter party country, transaction at unusual hour (4:00), transaction on Monday",-0.02944472600777659
11662350,2019-12-16 04:49:16,141.0,365,276922,DE,US,credit,4,0,12,"rare counter party country, transaction at unusual hour (4:00), transaction on Monday",-0.02944472600777659
11662330,2019-12-16 04:06:52,141.0,365,276921,DE,US,credit,4,0,12,"rare counter party country, transaction at unusual hour (4:00), transaction on Monday",-0.02944472600777659
11662320,2019-12-16 03:42:50,141.0,365,276917,DE,US,credit,3,0,12,"rare counter party country, transaction at unusual hour (3:00), transaction on Monday",-0.02944472600777659
8431165,2019-10-27 01:57:00,104.0,365,276983,DE,US,credit,1,6,10,"transaction at unusual hour (1:00), rare counter party country, transaction on Sunday",-0.02926914777424927
11862930,2019-12-18 15:44:24,694.0,365,186657,DE,NL,credit,15,2,12,"unusual amount ($694), rare counter party country, unusual activity in month 12",-0.029148454484270503
12313162,2019-12-24 00:22:43,47.0,365,179560,DE,US,credit,0,1,12,"unusual time of day (0:00), rare counter party country, unusual activity in month 12",-0.029087432063375385
12313160,2019-12-24 00:22:43,47.0,365,179560,DE,US,credit,0,1,12,"unusual time of day (0:00), rare counter party country, unusual activity in month 12",-0.029087432063375385
8110887,2019-10-23 00:27:55,834.0,365,98814,DE,FR,credit,0,2,10,"unusual amount ($834), unusual time of day (0:00), unusual activity in month 10",-0.02906890786379923
8110889,2019-10-23 00:27:55,834.0,365,98814,DE,FR,credit,0,2,10,"unusual amount ($834), unusual time of day (0:00), unusual activity in month 10",-0.02906890786379923
12205308,2019-12-22 21:08:28,521.5,365,186055,DE,NL,credit,21,6,12,"unusual amount ($522), rare counter party country, transaction on Sunday",-0.028671426855697013
12055304,2019-12-21 00:17:19,47.0,365,185503,DE,US,credit,0,5,12,"unusual time of day (0:00), rare counter party country, unusual activity in month 12",-0.02831483427257886
12055076,2019-12-21 00:06:39,47.0,365,185497,DE,US,credit,0,5,12,"unusual time of day (0:00), rare counter party country, unusual activity in month 12",-0.02831483427257886
12055078,2019-12-21 00:06:39,47.0,365,185497,DE,US,credit,0,5,12,"unusual time of day (0:00), rare counter party country, unusual activity in month 12",-0.02831483427257886
12055098,2019-12-21 00:07:29,47.0,365,185498,DE,US,credit,0,5,12,"unusual time of day (0:00), rare counter party country, unusual activity in month 12",-0.02831483427257886
12055100,2019-12-21 00:07:29,47.0,365,185498,DE,US,credit,0,5,12,"unusual time of day (0:00), rare counter party country, unusual activity in month 12",-0.02831483427257886
12055161,2019-12-21 00:10:51,47.0,365,185498,DE,US,credit,0,5,12,"unusual time of day (0:00), rare counter party country, unusual activity in month 12",-0.02831483427257886
12055178,2019-12-21 00:11:38,47.0,365,185498,DE,US,credit,0,5,12,"unusual time of day (0:00), rare counter party country, unusual activity in month 12",-0.02831483427257886
12055180,2019-12-21 00:11:38,47.0,365,185498,DE,US,credit,0,5,12,"unusual time of day (0:00), rare counter party country, unusual activity in month 12",-0.02831483427257886
12055199,2019-12-21 00:12:16,47.0,365,185494,DE,US,credit,0,5,12,"unusual time of day (0:00), rare counter party country, unusual activity in month 12",-0.02831483427257886
12055201,2019-12-21 00:12:16,47.0,365,185494,DE,US,credit,0,5,12,"unusual time of day (0:00), rare counter party country, unusual activity in month 12",-0.02831483427257886
12055225,2019-12-21 00:13:07,47.0,365,185504,DE,US,credit,0,5,12,"unusual time of day (0:00), rare counter party country, unusual activity in month 12",-0.02831483427257886
12055240,2019-12-21 00:14:20,47.0,365,185506,DE,US,credit,0,5,12,"unusual time of day (0:00), rare counter party country, unusual activity in month 12",-0.02831483427257886
12055258,2019-12-21 00:15:22,47.0,365,185505,DE,US,credit,0,5,12,"unusual time of day (0:00), rare counter party country, unusual activity in month 12",-0.02831483427257886
12055163,2019-12-21 00:10:51,47.0,365,185498,DE,US,credit,0,5,12,"unusual time of day (0:00), rare counter party country, unusual activity in month 12",-0.02831483427257886
12055026,2019-12-21 00:03:53,47.0,365,185498,DE,US,credit,0,5,12,"unusual time of day (0:00), rare counter party country, unusual activity in month 12",-0.02831483427257886
12748843,2019-12-31 00:15:31,94.0,365,277019,DE,US,credit,0,1,12,"unusual time of day (0:00), rare counter party country, unusual amount ($94)",-0.028265409274295772
12748845,2019-12-31 00:15:31,94.0,365,277019,DE,US,credit,0,1,12,"unusual time of day (0:00), rare counter party country, unusual amount ($94)",-0.028265409274295772
12415195,2019-12-27 00:56:13,624.0,365,89542,DE,CH,credit,0,4,12,"unusual amount ($624), unusual time of day (0:00), rare counter party country",-0.028032634635251186
12415193,2019-12-27 00:56:13,624.0,365,89542,DE,CH,credit,0,4,12,"unusual amount ($624), unusual time of day (0:00), rare counter party country",-0.028032634635251186
2065039,2019-07-28 22:31:57,506.5,365,217899,DE,NL,credit,22,6,7,"unusual amount ($506), rare counter party country, transaction on Sunday",-0.02780087877833759
2065041,2019-07-28 22:31:57,506.5,365,217899,DE,NL,credit,22,6,7,"unusual amount ($506), rare counter party country, transaction on Sunday",-0.02780087877833759
13229746,2020-01-08 09:40:14,888.0,365,304238,DE,DE,credit,9,2,1,"unusual amount ($888), unusual activity in month 1, rare counter party country",-0.02778709291644721
13229744,2020-01-08 09:40:14,888.0,365,304238,DE,DE,credit,9,2,1,"unusual amount ($888), unusual activity in month 1, rare counter party country",-0.02778709291644721
11720653,2019-12-16 09:07:17,1003.5,365,216134,DE,CH,credit,9,0,12,"unusual amount ($1,004), transaction on Monday, unusual time of day (9:00)",-0.027362496373471434
11720651,2019-12-16 09:07:17,1003.5,365,216134,DE,CH,credit,9,0,12,"unusual amount ($1,004), transaction on Monday, unusual time of day (9:00)",-0.027362496373471434
14520163,2020-01-31 22:08:05,416.0,365,186386,DE,NL,credit,22,4,1,"rare counter party country, unusual amount ($416), unusual activity in month 1",-0.027277845219187413
15120021,2020-02-11 06:38:38,656.5,365,328500,DE,CH,credit,6,1,2,"unusual amount ($656), transaction at unusual hour (6:00), unusual activity in month 2",-0.026846114351807393
15120019,2020-02-11 06:38:38,656.5,365,328500,DE,CH,credit,6,1,2,"unusual amount ($656), transaction at unusual hour (6:00), unusual activity in month 2",-0.026846114351807393
1526391,2019-07-21 18:52:44,780.0,365,218279,DE,NL,credit,18,6,7,"unusual amount ($780), rare counter party country, transaction on Sunday",-0.026830041878781574
13553190,2020-01-14 15:17:04,903.5,365,333785,DE,DE,credit,15,1,1,"unusual amount ($904), unusual activity in month 1, rare counter party country",-0.02665303822713294
3129146,2019-08-11 11:47:45,619.0,365,218353,DE,NL,credit,11,6,8,"unusual amount ($619), rare counter party country, transaction on Sunday",-0.0266134871796041
3129143,2019-08-11 11:47:45,619.0,365,218353,DE,NL,credit,11,6,8,"unusual amount ($619), rare counter party country, transaction on Sunday",-0.0266134871796041
11260070,2019-12-10 02:55:11,33.15,365,184402,DE,US,credit,2,1,12,"transaction at unusual hour (2:00), rare counter party country, unusual activity in month 12",-0.026450477997985167
11260072,2019-12-10 02:55:11,33.15,365,184402,DE,US,credit,2,1,12,"transaction at unusual hour (2:00), rare counter party country, unusual activity in month 12",-0.026450477997985167
3177447,2019-08-12 00:08:18,111.0,365,184512,DE,SA,credit,0,0,8,"unusual time of day (0:00), rare counter party country, transaction on Monday",-0.02639964588161392
13548394,2020-01-14 09:25:33,823.5,365,323470,DE,CH,credit,9,1,1,"unusual amount ($824), unusual activity in month 1, rare counter party country",-0.026190663209099574
